timestamp,meter_id,zone,type,consommation_kw,tension_v,courant_a,is_anomaly,anomaly_type,confidence,reconstruction_score,voltage_score,consumption_score,power_factor_score,frequency_score,temporal_score,rate_change_score
2026-05-11 17:03:47,SM_0001,Zone A,residentiel,0.528,225.87,2.338,0,normal,0.8625,0.6876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0002,Zone B,residentiel,1.584,219.13,7.229,0,normal,0.9474,0.2632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0003,Zone C,residentiel,1.132,218.25,5.187,0,normal,0.9289,0.2535,0.1022,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0004,Zone D,residentiel,2.931,223.20,13.132,1,reconstruction,0.7113,0.7113,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0005,Zone A,residentiel,11.751,238.98,49.171,0,normal,0.8075,0.2127,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0006,Zone B,residentiel,0.636,234.16,2.716,0,normal,0.9181,0.4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0007,Zone C,residentiel,1.700,229.92,7.394,0,normal,0.8250,0.8749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0008,Zone D,residentiel,1.522,233.52,6.518,0,normal,0.9611,0.1945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0009,Zone A,residentiel,2.689,220.86,12.175,0,normal,0.8072,0.9641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0010,Zone B,residentiel,0.747,228.43,3.270,0,normal,0.8801,0.5995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0011,Zone C,residentiel,4.248,193.55,21.948,1,voltage,1.0000,0.3350,1.0000,0.6674,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0012,Zone D,residentiel,3.038,218.54,13.901,0,normal,0.8003,0.5484,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0013,Zone A,residentiel,3.080,219.20,14.051,0,normal,0.8437,0.3317,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0014,Zone B,residentiel,11.037,227.61,48.491,1,consumption,1.0000,0.5034,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0015,Zone C,residentiel,1.497,229.16,6.533,0,normal,0.8198,0.9011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0016,Zone D,residentiel,2.202,221.58,9.938,0,normal,0.9067,0.4666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0017,Zone A,residentiel,2.762,220.89,12.504,0,normal,0.9192,0.4040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0018,Zone B,residentiel,0.304,241.75,1.257,0,normal,0.8941,0.4272,0.1022,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0019,Zone C,residentiel,2.775,224.97,12.335,0,normal,0.8178,0.9112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0020,Zone D,residentiel,0.419,260.91,1.606,1,voltage,1.0000,0.4493,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0021,Zone A,residentiel,2.449,228.92,10.698,0,normal,0.8402,0.7990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0022,Zone B,residentiel,1.108,225.49,4.914,0,normal,0.9147,0.4267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0023,Zone C,residentiel,1.854,238.22,7.783,0,normal,0.8567,0.7165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0024,Zone D,residentiel,2.117,218.07,9.708,0,normal,0.8862,0.4650,0.1037,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0025,Zone A,residentiel,0.627,237.58,2.639,0,normal,0.9438,0.2811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0026,Zone B,residentiel,3.733,225.48,16.556,1,reconstruction,0.9851,0.9851,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0027,Zone C,residentiel,2.418,222.93,10.846,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0028,Zone D,residentiel,2.019,232.42,8.687,0,normal,0.8953,0.5237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0029,Zone A,residentiel,2.224,234.84,9.470,0,normal,0.8807,0.5965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0030,Zone B,residentiel,3.368,227.63,14.796,0,normal,0.8344,0.3781,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0031,Zone C,commercial,7.150,228.66,31.269,0,normal,0.8625,0.6873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0032,Zone D,commercial,7.545,232.89,32.397,0,normal,0.8496,0.7522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0033,Zone A,commercial,7.160,220.67,32.447,0,normal,0.9387,0.3063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0034,Zone B,commercial,5.996,258.44,23.201,1,voltage,0.7000,0.3965,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0035,Zone C,commercial,6.359,223.17,28.494,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0036,Zone D,commercial,17.380,221.78,78.366,0,normal,0.8868,0.1159,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0037,Zone A,commercial,7.522,230.62,32.616,0,normal,0.9110,0.4452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0038,Zone B,commercial,6.660,239.60,27.796,0,normal,0.9050,0.4751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0039,Zone C,commercial,7.482,226.67,33.008,0,normal,0.8932,0.5338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0040,Zone D,commercial,8.108,229.22,35.372,0,normal,0.9042,0.4789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0041,Zone A,commercial,5.997,234.33,25.592,0,normal,0.8224,0.8878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0042,Zone B,commercial,4.810,236.07,20.375,0,normal,0.8688,0.6558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0043,Zone C,industriel,21.951,222.02,98.869,0,normal,0.8422,0.7892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0044,Zone D,industriel,23.722,236.24,100.415,0,normal,0.8433,0.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0045,Zone A,industriel,19.235,240.03,80.136,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0046,Zone B,industriel,20.402,241.01,84.652,0,normal,0.9686,0.1569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0047,Zone C,industriel,18.180,230.84,78.756,0,normal,0.8656,0.6722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0048,Zone D,industriel,22.677,230.48,98.390,0,normal,0.8063,0.9685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0049,Zone A,industriel,21.343,224.15,95.217,0,normal,0.9019,0.4905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:47,SM_0050,Zone B,industriel,22.449,234.99,95.532,0,normal,0.8770,0.6152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0001,Zone A,residentiel,1.720,221.49,7.766,0,normal,0.8884,0.5580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0002,Zone B,residentiel,1.665,232.03,7.176,0,normal,0.8907,0.5463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0003,Zone C,residentiel,2.364,219.48,10.771,0,normal,0.8682,0.6592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0004,Zone D,residentiel,2.821,237.45,11.880,0,normal,0.9276,0.3619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0005,Zone A,residentiel,9.374,241.57,38.804,1,reconstruction,1.0000,1.0000,0.1006,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0006,Zone B,residentiel,1.064,223.50,4.761,0,normal,0.8791,0.6046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0007,Zone C,residentiel,2.056,224.28,9.167,0,normal,0.9418,0.2909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0008,Zone D,residentiel,2.529,237.30,10.657,0,normal,0.8903,0.5484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0009,Zone A,residentiel,1.181,222.07,5.318,0,normal,0.9699,0.1506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0010,Zone B,residentiel,1.326,227.29,5.834,0,normal,0.8450,0.7750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0011,Zone C,residentiel,2.943,229.09,12.846,0,normal,0.8570,0.2649,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0012,Zone D,residentiel,3.649,234.94,15.532,1,reconstruction,0.6700,0.6700,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0013,Zone A,residentiel,3.015,226.44,13.315,1,reconstruction,1.0000,1.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0014,Zone B,residentiel,8.934,238.82,37.409,1,consumption,1.0000,0.5184,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0015,Zone C,residentiel,0.515,228.77,2.251,1,frequency,1.0000,0.9013,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0016,Zone D,residentiel,2.231,240.76,9.266,0,normal,0.8285,0.8575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0017,Zone A,residentiel,1.295,227.67,5.688,0,normal,0.9694,0.1532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0018,Zone B,residentiel,0.000,191.90,0.000,1,voltage,1.0000,0.2188,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0019,Zone C,residentiel,2.036,239.83,8.489,0,normal,0.9318,0.3408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0020,Zone D,residentiel,1.551,222.40,6.974,0,normal,0.9287,0.3567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0021,Zone A,residentiel,1.831,218.66,8.374,1,frequency,1.0000,0.6688,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0022,Zone B,residentiel,1.532,239.86,6.387,0,normal,0.8038,0.9809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0023,Zone C,residentiel,0.568,236.77,2.399,0,normal,0.8265,0.8674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0024,Zone D,residentiel,2.275,228.38,9.961,0,normal,0.9146,0.4268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0025,Zone A,residentiel,1.387,218.95,6.335,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0026,Zone B,residentiel,2.422,228.20,10.613,0,normal,0.8924,0.5380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0027,Zone C,residentiel,1.959,238.52,8.213,0,normal,0.9753,0.1235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0028,Zone D,residentiel,0.971,237.18,4.094,0,normal,0.8831,0.5843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0029,Zone A,residentiel,1.682,221.80,7.583,0,normal,0.8078,0.9608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0030,Zone B,residentiel,3.054,225.41,13.549,0,normal,0.8656,0.2222,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0031,Zone C,commercial,5.284,239.97,22.019,0,normal,0.8687,0.6567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0032,Zone D,commercial,6.834,203.67,33.554,1,voltage,0.7000,0.6711,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0033,Zone A,commercial,6.469,232.31,27.846,0,normal,0.8461,0.7694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0034,Zone B,commercial,6.708,198.13,33.857,1,voltage,1.0000,0.4464,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0035,Zone C,commercial,6.915,233.88,29.566,0,normal,0.9731,0.1345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0036,Zone D,commercial,13.646,238.45,57.228,0,normal,0.8983,0.5086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0037,Zone A,commercial,8.421,251.44,33.491,1,reconstruction,0.9212,0.9212,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0038,Zone B,commercial,6.439,232.23,27.727,0,normal,0.9644,0.1781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0039,Zone C,commercial,7.993,224.57,35.592,0,normal,0.8585,0.7074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0040,Zone D,commercial,8.316,225.67,36.850,0,normal,0.8634,0.6828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0041,Zone A,commercial,5.447,229.03,23.783,0,normal,0.8401,0.7993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0042,Zone B,commercial,6.213,224.76,27.643,0,normal,0.8530,0.7348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0043,Zone C,industriel,19.141,228.76,83.673,0,normal,0.8474,0.7632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0044,Zone D,industriel,21.451,222.28,96.504,0,normal,0.8432,0.7839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0045,Zone A,industriel,19.747,221.26,89.248,0,normal,0.8398,0.8008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0046,Zone B,industriel,21.431,227.81,94.074,0,normal,0.9408,0.2958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0047,Zone C,industriel,15.792,229.08,68.937,0,normal,0.8026,0.9871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0048,Zone D,industriel,28.028,220.57,127.071,0,normal,0.8261,0.4196,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0049,Zone A,industriel,19.943,225.83,88.310,0,normal,0.8442,0.7789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:50,SM_0050,Zone B,industriel,21.981,241.36,91.071,0,normal,0.8386,0.8072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0001,Zone A,residentiel,1.223,241.39,5.066,0,normal,0.8265,0.8677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0002,Zone B,residentiel,0.987,225.95,4.368,0,normal,0.8962,0.5188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0003,Zone C,residentiel,2.632,241.43,10.902,0,normal,0.8853,0.5737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0004,Zone D,residentiel,1.665,231.79,7.183,0,normal,0.9150,0.4248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0005,Zone A,residentiel,24.868,224.40,110.820,1,consumption,1.0000,0.9893,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0006,Zone B,residentiel,2.348,231.35,10.149,0,normal,0.9038,0.4808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0007,Zone C,residentiel,2.626,219.06,11.988,0,normal,0.9239,0.3805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0008,Zone D,residentiel,2.062,233.02,8.849,0,normal,0.9582,0.2091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0009,Zone A,residentiel,0.919,239.37,3.839,0,normal,0.9613,0.1933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0010,Zone B,residentiel,0.908,221.89,4.092,0,normal,0.9134,0.4330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0011,Zone C,residentiel,3.108,239.08,13.000,1,reconstruction,0.9970,0.9970,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0012,Zone D,residentiel,1.737,238.12,7.295,0,normal,0.9284,0.3578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0013,Zone A,residentiel,3.474,237.48,14.629,1,reconstruction,0.6335,0.6335,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0014,Zone B,residentiel,6.673,229.11,29.126,1,consumption,1.0000,0.7594,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0015,Zone C,residentiel,0.909,230.77,3.939,0,normal,0.9209,0.3954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0016,Zone D,residentiel,2.155,231.01,9.329,0,normal,0.8787,0.6067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0017,Zone A,residentiel,2.590,228.48,11.336,0,normal,0.8914,0.5430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0018,Zone B,residentiel,0.144,241.46,0.596,0,normal,0.9761,0.1195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0019,Zone C,residentiel,1.636,234.37,6.980,0,normal,0.9111,0.4443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0020,Zone D,residentiel,2.046,234.14,8.738,0,normal,0.9679,0.1605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0021,Zone A,residentiel,2.186,221.22,9.882,0,normal,0.9785,0.1077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0022,Zone B,residentiel,1.609,235.24,6.840,0,normal,0.8085,0.9577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0023,Zone C,residentiel,1.449,218.22,6.640,0,normal,0.9361,0.2169,0.1024,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0024,Zone D,residentiel,2.677,222.73,12.019,0,normal,0.8487,0.7564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0025,Zone A,residentiel,1.805,241.71,7.468,0,normal,0.8544,0.6264,0.1018,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0026,Zone B,residentiel,3.381,223.86,15.103,1,reconstruction,0.8525,0.8525,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0027,Zone C,residentiel,2.314,241.77,9.571,0,normal,0.8878,0.4585,0.1023,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0028,Zone D,residentiel,0.583,228.71,2.549,0,normal,0.8115,0.9427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0029,Zone A,residentiel,1.704,230.29,7.399,0,normal,0.8766,0.6169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0030,Zone B,residentiel,2.719,237.01,11.472,0,normal,0.8591,0.7046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0031,Zone C,commercial,6.634,220.97,30.022,0,normal,0.8816,0.5921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0032,Zone D,commercial,5.359,235.55,22.751,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0033,Zone A,commercial,6.948,234.38,29.644,0,normal,0.8721,0.6394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0034,Zone B,commercial,6.316,229.24,27.552,0,normal,0.8151,0.9244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0035,Zone C,commercial,5.808,238.65,24.337,0,normal,0.9643,0.1783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0036,Zone D,commercial,11.793,222.75,52.943,0,normal,0.8371,0.8145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0037,Zone A,commercial,7.029,238.47,29.475,0,normal,0.9695,0.1523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0038,Zone B,commercial,7.700,221.30,34.794,0,normal,0.9626,0.1871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0039,Zone C,commercial,8.632,231.92,37.220,0,normal,0.9106,0.4471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0040,Zone D,commercial,7.063,237.75,29.708,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0041,Zone A,commercial,17.723,223.26,79.383,0,normal,0.8089,0.5055,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0042,Zone B,commercial,6.412,237.61,26.985,0,normal,0.9064,0.4679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0043,Zone C,industriel,22.829,204.85,111.443,1,reconstruction,0.8101,0.8101,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0044,Zone D,industriel,23.072,235.13,98.124,0,normal,0.9201,0.3993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0045,Zone A,industriel,19.862,227.87,87.164,0,normal,0.8281,0.8593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0046,Zone B,industriel,18.655,218.37,85.428,0,normal,0.8644,0.5767,0.1011,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0047,Zone C,industriel,17.919,229.97,77.919,0,normal,0.9747,0.1264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0048,Zone D,industriel,24.043,198.63,121.044,1,voltage,1.0000,0.4441,1.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0049,Zone A,industriel,18.515,237.83,77.850,0,normal,0.8172,0.9140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:52,SM_0050,Zone B,industriel,17.962,240.86,74.574,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0001,Zone A,residentiel,2.751,236.11,11.651,0,normal,0.9023,0.4883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0002,Zone B,residentiel,2.324,231.76,10.028,0,normal,0.9167,0.4165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0003,Zone C,residentiel,3.413,235.65,14.483,0,normal,0.8274,0.4129,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0004,Zone D,residentiel,0.664,241.34,2.751,0,normal,0.8652,0.6742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0005,Zone A,residentiel,16.910,223.39,75.697,1,consumption,1.0000,0.7852,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0006,Zone B,residentiel,1.921,224.71,8.549,0,normal,0.8273,0.8633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0007,Zone C,residentiel,1.096,230.14,4.762,0,normal,0.9268,0.3662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0008,Zone D,residentiel,0.513,227.72,2.253,0,normal,0.8834,0.5829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0009,Zone A,residentiel,0.199,219.32,0.907,0,normal,0.8474,0.7628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0010,Zone B,residentiel,1.810,223.95,8.082,0,normal,0.8570,0.7152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 17:03:54,SM_0011,Zone C,residentiel,3.052,258.23,11.819,1,voltage,0.7000,0.5399,0.7000,0.6000,0.0000,0.0000,0.0000,0.0000
