timestamp,meter_id,zone,type,consommation_kw,tension_v,courant_a,facteur_puissance,frequence_hz,statut,anomalies
2026-05-12 01:08:00,SM_0093,Zone D,commercial,6.198,255.75,27.851,0.87,60.46,ALERTE,voltage_high
2026-05-12 01:08:00,SM_0094,Zone B,residentiel,1.73,223.93,8.463,0.913,59.58,NORMAL,none
2026-05-12 01:08:00,SM_0095,Zone A,commercial,5.559,222.07,26.019,0.962,59.54,NORMAL,none
2026-05-12 01:08:00,SM_0096,Zone B,commercial,7.929,235.03,37.598,0.897,59.95,NORMAL,none
2026-05-12 01:08:00,SM_0097,Zone C,industriel,4.513,221.94,22.042,0.923,60.5,ALERTE,consumption_drop
2026-05-12 01:08:00,SM_0098,Zone D,commercial,3.145,227.72,15.577,0.887,58.2,ALERTE,frequency_deviation
2026-05-12 01:08:00,SM_0099,Zone C,industriel,38.939,227.78,177.785,0.962,60.38,NORMAL,none
2026-05-12 01:08:00,SM_0100,Zone D,residentiel,1.273,224.24,5.944,0.955,59.69,NORMAL,none
2026-05-12 01:09:00,SM_0001,Zone D,industriel,24.254,225.38,114.092,0.943,60.34,NORMAL,none
2026-05-12 01:09:00,SM_0002,Zone B,industriel,1.643,221.82,8.658,0.855,60.28,ALERTE,consumption_drop
2026-05-12 01:09:00,SM_0003,Zone D,commercial,17.091,224.77,80.671,0.943,59.95,ALERTE,consumption_spike
2026-05-12 01:09:00,SM_0004,Zone B,residentiel,3.368,234.51,15.15,0.948,59.94,NORMAL,none
2026-05-12 01:09:00,SM_0005,Zone C,commercial,3.876,231.16,19.488,0.86,59.57,NORMAL,none
2026-05-12 01:09:00,SM_0006,Zone C,residentiel,2.961,231.2,13.401,0.956,60.02,NORMAL,none
2026-05-12 01:09:00,SM_0007,Zone D,industriel,28.643,269.1,110.163,0.966,59.6,ALERTE,voltage_high
2026-05-12 01:09:00,SM_0008,Zone B,commercial,8.547,233.97,37.864,0.965,60.25,NORMAL,none
2026-05-12 01:09:00,SM_0009,Zone A,residentiel,1.518,221.14,8.054,0.852,60.05,NORMAL,none
2026-05-12 01:09:00,SM_0010,Zone C,commercial,7.961,231.73,37.394,0.919,59.76,NORMAL,none
2026-05-12 01:09:00,SM_0011,Zone D,residentiel,3.018,226.47,14.167,0.941,61.39,ALERTE,frequency_deviation
2026-05-12 01:09:00,SM_0012,Zone A,industriel,28.463,237.37,124.547,0.963,59.97,NORMAL,none
2026-05-12 01:09:00,SM_0013,Zone A,commercial,3.875,235.69,18.649,0.882,60.02,NORMAL,none
2026-05-12 01:09:00,SM_0014,Zone C,commercial,3.85,237.1,18.645,0.871,59.87,NORMAL,none
2026-05-12 01:09:00,SM_0015,Zone B,residentiel,2.94,224.84,13.633,0.959,60.23,NORMAL,none
2026-05-12 01:09:00,SM_0016,Zone D,commercial,5.603,222.37,26.773,0.941,60.01,NORMAL,none
2026-05-12 01:09:00,SM_0017,Zone A,commercial,4.3,230.48,21.115,0.883,61.54,ALERTE,frequency_deviation
2026-05-12 01:09:00,SM_0018,Zone D,commercial,5.374,239.36,23.596,0.951,59.82,NORMAL,none
2026-05-12 01:09:00,SM_0019,Zone D,industriel,19.171,227.1,92.983,0.908,59.88,NORMAL,none
2026-05-12 01:09:00,SM_0020,Zone D,commercial,11.852,237.56,55.297,0.902,59.83,NORMAL,none
2026-05-12 01:09:00,SM_0021,Zone B,commercial,7.202,234.53,35.335,0.869,59.53,NORMAL,none
2026-05-12 01:09:00,SM_0022,Zone C,residentiel,4.794,223.87,23.403,0.915,59.81,NORMAL,none
2026-05-12 01:09:00,SM_0023,Zone D,industriel,14.191,230.66,69.29,0.888,60.43,NORMAL,none
2026-05-12 01:09:00,SM_0024,Zone C,residentiel,3.232,232.31,15.835,0.879,59.71,NORMAL,none
2026-05-12 01:09:00,SM_0025,Zone A,industriel,35.598,235.05,173.864,0.871,60.37,NORMAL,none
2026-05-12 01:09:00,SM_0026,Zone D,industriel,19.667,238.09,91.184,0.906,58.83,ALERTE,frequency_deviation
2026-05-12 01:09:00,SM_0027,Zone B,industriel,30.474,234.26,132.767,0.98,59.73,NORMAL,none
2026-05-12 01:09:00,SM_0028,Zone C,industriel,26.846,223.24,127.048,0.947,60.07,NORMAL,none
2026-05-12 01:09:00,SM_0029,Zone C,residentiel,1.334,225.2,6.74,0.879,60.05,NORMAL,none
2026-05-12 01:09:00,SM_0030,Zone C,industriel,37.154,235.89,171.543,0.918,60.45,NORMAL,none
2026-05-12 01:09:00,SM_0031,Zone C,commercial,26.646,228.57,130.35,0.894,59.74,ALERTE,consumption_spike
2026-05-12 01:09:00,SM_0032,Zone B,residentiel,2.742,231.56,12.446,0.952,59.94,NORMAL,none
2026-05-12 01:09:00,SM_0033,Zone D,industriel,28.692,236.08,141.592,0.858,59.96,NORMAL,none
2026-05-12 01:09:00,SM_0034,Zone A,industriel,29.507,237.22,134.668,0.924,60.06,NORMAL,none
2026-05-12 01:09:00,SM_0035,Zone D,industriel,98.957,234.13,432.025,0.978,60.4,ALERTE,consumption_spike
2026-05-12 01:09:00,SM_0036,Zone D,industriel,16.419,238.95,72.158,0.952,61.82,ALERTE,frequency_deviation
2026-05-12 01:09:00,SM_0037,Zone D,commercial,3.805,229.69,18.338,0.903,59.84,NORMAL,none
2026-05-12 01:09:00,SM_0038,Zone D,commercial,4.698,220.09,23.891,0.893,58.77,ALERTE,frequency_deviation
2026-05-12 01:09:00,SM_0039,Zone B,industriel,37.369,230.88,179.913,0.9,60.27,NORMAL,none
2026-05-12 01:09:00,SM_0040,Zone A,industriel,34.267,232.37,162.61,0.907,59.58,NORMAL,none
2026-05-12 01:09:00,SM_0041,Zone A,industriel,21.583,227.27,105.344,0.902,59.75,NORMAL,none
2026-05-12 01:09:00,SM_0042,Zone C,commercial,8.281,257.65,34.432,0.933,60.27,ALERTE,voltage_high
2026-05-12 01:09:00,SM_0043,Zone D,industriel,20.01,262.85,89.069,0.855,60.45,ALERTE,voltage_high
2026-05-12 01:09:00,SM_0044,Zone A,residentiel,1.215,231.18,5.908,0.889,60.29,NORMAL,none
2026-05-12 01:09:00,SM_0045,Zone D,residentiel,4.443,221.93,21.356,0.937,59.88,NORMAL,none
2026-05-12 01:09:00,SM_0046,Zone A,industriel,30.527,224.95,157.161,0.863,59.85,NORMAL,none
2026-05-12 01:09:00,SM_0047,Zone B,commercial,10.649,233.24,49.9,0.915,59.72,NORMAL,none
2026-05-12 01:09:00,SM_0048,Zone B,residentiel,21.589,225.52,103.715,0.923,60.07,ALERTE,consumption_spike
2026-05-12 01:09:00,SM_0049,Zone B,residentiel,1.484,220.46,7.386,0.911,60.42,NORMAL,none
2026-05-12 01:09:00,SM_0050,Zone A,commercial,5.986,264.84,25.048,0.902,59.58,ALERTE,voltage_high
2026-05-12 01:09:00,SM_0051,Zone A,residentiel,8.052,264.78,61.128,0.497,60.37,ALERTE,combined
2026-05-12 01:09:00,SM_0052,Zone B,residentiel,4.334,236.55,21.175,0.865,59.79,NORMAL,none
2026-05-12 01:09:00,SM_0053,Zone D,commercial,7.227,226.58,34.088,0.936,60.3,NORMAL,none
2026-05-12 01:09:00,SM_0054,Zone B,industriel,16.26,220.36,85.613,0.862,59.57,NORMAL,none
2026-05-12 01:09:00,SM_0055,Zone C,residentiel,3.726,236.39,18.123,0.87,59.56,NORMAL,none
2026-05-12 01:09:00,SM_0056,Zone B,commercial,10.675,225.42,55.271,0.857,60.16,NORMAL,none
2026-05-12 01:09:00,SM_0057,Zone B,residentiel,4.182,236.58,19.638,0.9,60.35,NORMAL,none
2026-05-12 01:09:00,SM_0058,Zone C,commercial,11.604,225.1,58.158,0.886,58.93,ALERTE,frequency_deviation
2026-05-12 01:09:00,SM_0059,Zone D,industriel,16.948,220.52,81.42,0.944,59.85,NORMAL,none
2026-05-12 01:09:00,SM_0060,Zone D,industriel,28.072,232.79,128.191,0.941,59.71,NORMAL,none
2026-05-12 01:09:00,SM_0061,Zone C,commercial,8.877,228.62,40.045,0.97,59.68,NORMAL,none
2026-05-12 01:09:00,SM_0062,Zone B,commercial,9.041,229.81,77.277,0.509,60.22,ALERTE,power_factor_low
2026-05-12 01:09:00,SM_0063,Zone B,residentiel,4.55,227.09,23.253,0.862,59.94,NORMAL,none
2026-05-12 01:09:00,SM_0064,Zone B,commercial,6.435,232.96,28.636,0.965,59.92,NORMAL,none
2026-05-12 01:09:00,SM_0065,Zone A,industriel,36.514,223.45,186.91,0.874,60.38,NORMAL,none
2026-05-12 01:09:00,SM_0066,Zone A,residentiel,1.915,226.26,13.975,0.606,59.69,ALERTE,power_factor_low
2026-05-12 01:09:00,SM_0067,Zone D,industriel,15.166,220.53,73.094,0.941,60.47,NORMAL,none
2026-05-12 01:09:00,SM_0068,Zone A,industriel,128.903,261.14,740.05,0.667,59.79,ALERTE,combined
2026-05-12 01:09:00,SM_0069,Zone A,industriel,25.371,233.18,125.409,0.868,59.87,NORMAL,none
2026-05-12 01:09:00,SM_0070,Zone B,industriel,33.492,228.86,154.936,0.945,59.74,NORMAL,none
2026-05-12 01:09:00,SM_0071,Zone D,industriel,59.022,228.97,293.727,0.878,60.4,ALERTE,consumption_spike
2026-05-12 01:09:00,SM_0072,Zone A,residentiel,2.867,222.4,13.799,0.934,59.77,NORMAL,none
2026-05-12 01:09:00,SM_0073,Zone A,industriel,17.3,222.53,79.522,0.978,60.37,NORMAL,none
2026-05-12 01:09:00,SM_0074,Zone A,industriel,38.144,228.5,187.606,0.89,60.16,NORMAL,none
2026-05-12 01:09:00,SM_0075,Zone B,industriel,26.716,237.04,116.495,0.967,60.26,NORMAL,none
2026-05-12 01:09:00,SM_0076,Zone A,commercial,10.88,222.5,56.214,0.87,59.78,NORMAL,none
2026-05-12 01:09:00,SM_0077,Zone D,industriel,28.59,229.96,131.338,0.947,59.92,NORMAL,none
2026-05-12 01:09:00,SM_0078,Zone B,residentiel,1.69,225.22,7.701,0.974,59.52,NORMAL,none
2026-05-12 01:09:00,SM_0079,Zone A,commercial,11.01,237.49,50.237,0.923,60.36,NORMAL,none
2026-05-12 01:09:00,SM_0080,Zone A,industriel,16.214,226.74,76.582,0.934,59.57,NORMAL,none
2026-05-12 01:09:00,SM_0081,Zone C,residentiel,2.34,238.82,11.401,0.86,60.22,NORMAL,none
2026-05-12 01:09:00,SM_0082,Zone D,commercial,11.263,223.77,55.378,0.909,60.28,NORMAL,none
2026-05-12 01:09:00,SM_0083,Zone D,industriel,29.08,227.22,135.016,0.948,60.49,NORMAL,none
2026-05-12 01:09:00,SM_0084,Zone B,commercial,3.078,234.49,41.114,0.319,60.31,ALERTE,power_factor_low
2026-05-12 01:09:00,SM_0085,Zone C,industriel,27.371,229.01,130.62,0.915,59.53,NORMAL,none
2026-05-12 01:09:00,SM_0086,Zone B,industriel,23.822,236.48,106.866,0.943,60.42,NORMAL,none
2026-05-12 01:09:00,SM_0087,Zone B,commercial,10.759,221.59,55.883,0.869,60.33,NORMAL,none
2026-05-12 01:09:00,SM_0088,Zone A,commercial,9.489,227.47,43.565,0.958,60.39,NORMAL,none
2026-05-12 01:09:00,SM_0089,Zone C,commercial,6.36,225.11,30.158,0.937,59.99,NORMAL,none
2026-05-12 01:09:00,SM_0090,Zone D,commercial,3.005,236.17,14.736,0.864,59.87,NORMAL,none
2026-05-12 01:09:00,SM_0091,Zone D,commercial,8.878,220.89,46.804,0.859,60.21,NORMAL,none
2026-05-12 01:09:00,SM_0092,Zone B,residentiel,3.437,238.43,16.707,0.863,59.64,NORMAL,none
2026-05-12 01:09:00,SM_0093,Zone B,industriel,34.725,260.92,151.46,0.879,59.83,ALERTE,voltage_high
2026-05-12 01:09:00,SM_0094,Zone D,industriel,6.648,226.15,33.532,0.877,60.08,ALERTE,consumption_drop
2026-05-12 01:09:00,SM_0095,Zone A,commercial,7.05,231.02,34.703,0.879,59.9,NORMAL,none
2026-05-12 01:09:00,SM_0096,Zone C,residentiel,2.576,238.49,11.101,0.973,60.39,NORMAL,none
2026-05-12 01:09:00,SM_0097,Zone A,residentiel,3.868,269.04,16.516,0.871,60.0,ALERTE,voltage_high
2026-05-12 01:09:00,SM_0098,Zone B,residentiel,3.496,224.0,17.985,0.868,60.27,NORMAL,none
2026-05-12 01:09:00,SM_0099,Zone A,industriel,23.558,180.31,134.214,0.973,60.41,ALERTE,voltage_low
2026-05-12 01:09:00,SM_0100,Zone B,residentiel,2.388,225.15,11.626,0.912,60.29,NORMAL,none
2026-05-12 01:10:00,SM_0001,Zone B,commercial,8.18,238.4,36.744,0.934,59.65,NORMAL,none
2026-05-12 01:10:00,SM_0002,Zone B,commercial,3.841,223.77,17.729,0.968,59.8,NORMAL,none
2026-05-12 01:10:00,SM_0003,Zone D,residentiel,4.051,232.73,18.0,0.967,60.35,NORMAL,none
2026-05-12 01:10:00,SM_0004,Zone D,residentiel,0.631,228.63,3.068,0.899,59.88,NORMAL,none
2026-05-12 01:10:00,SM_0005,Zone C,commercial,6.738,230.11,30.071,0.974,60.16,NORMAL,none
2026-05-12 01:10:00,SM_0006,Zone A,residentiel,4.466,229.76,22.745,0.855,59.63,NORMAL,none
2026-05-12 01:10:00,SM_0007,Zone A,residentiel,0.845,230.78,3.738,0.979,61.36,ALERTE,frequency_deviation
2026-05-12 01:10:00,SM_0008,Zone D,residentiel,2.97,222.23,14.855,0.9,60.06,NORMAL,none
2026-05-12 01:10:00,SM_0009,Zone C,industriel,12.194,222.35,59.357,0.924,59.76,NORMAL,none
2026-05-12 01:10:00,SM_0010,Zone A,industriel,113.826,263.1,582.192,0.743,59.77,ALERTE,combined
2026-05-12 01:10:00,SM_0011,Zone C,industriel,35.312,228.82,175.383,0.88,60.25,NORMAL,none
2026-05-12 01:10:00,SM_0012,Zone B,commercial,11.601,227.03,55.984,0.913,60.22,NORMAL,none
2026-05-12 01:10:00,SM_0013,Zone C,commercial,76.149,235.13,353.686,0.916,60.34,ALERTE,consumption_spike
2026-05-12 01:10:00,SM_0014,Zone C,industriel,25.402,233.06,160.164,0.68,59.56,ALERTE,power_factor_low
2026-05-12 01:10:00,SM_0015,Zone C,industriel,22.603,239.18,106.179,0.89,59.54,NORMAL,none
2026-05-12 01:10:00,SM_0016,Zone D,commercial,10.037,264.81,42.116,0.9,60.41,ALERTE,voltage_high
2026-05-12 01:10:00,SM_0017,Zone A,commercial,4.484,222.79,21.087,0.954,60.28,NORMAL,none
2026-05-12 01:10:00,SM_0018,Zone D,commercial,5.318,232.62,23.78,0.961,60.1,NORMAL,none
2026-05-12 01:10:00,SM_0019,Zone C,industriel,13.648,229.8,67.445,0.881,60.48,NORMAL,none
2026-05-12 01:10:00,SM_0020,Zone A,residentiel,3.131,235.74,13.648,0.973,61.77,ALERTE,frequency_deviation
2026-05-12 01:10:00,SM_0021,Zone C,commercial,11.606,226.39,52.346,0.979,60.01,NORMAL,none
2026-05-12 01:10:00,SM_0022,Zone A,industriel,16.659,239.41,77.044,0.903,59.81,NORMAL,none
2026-05-12 01:10:00,SM_0023,Zone B,residentiel,4.79,235.17,22.221,0.917,59.95,NORMAL,none
2026-05-12 01:10:00,SM_0024,Zone D,commercial,4.038,238.9,18.941,0.892,59.72,NORMAL,none
2026-05-12 01:10:00,SM_0025,Zone A,residentiel,3.329,235.1,15.603,0.908,60.3,NORMAL,none
2026-05-12 01:10:00,SM_0026,Zone D,commercial,10.917,224.91,49.63,0.978,59.31,ALERTE,frequency_deviation
2026-05-12 01:10:00,SM_0027,Zone D,commercial,10.902,234.77,49.823,0.932,60.21,NORMAL,none
2026-05-12 01:10:00,SM_0028,Zone B,industriel,39.053,239.4,171.963,0.949,60.08,NORMAL,none
2026-05-12 01:10:00,SM_0029,Zone B,residentiel,3.921,236.13,18.529,0.896,59.99,NORMAL,none
2026-05-12 01:10:00,SM_0030,Zone C,residentiel,2.917,235.61,12.909,0.959,59.96,NORMAL,none
2026-05-12 01:10:00,SM_0031,Zone D,residentiel,4.358,221.69,22.769,0.863,59.54,NORMAL,none
2026-05-12 01:10:00,SM_0032,Zone C,commercial,7.216,223.17,36.144,0.895,59.55,NORMAL,none
2026-05-12 01:10:00,SM_0033,Zone B,commercial,5.363,238.39,24.617,0.914,59.89,NORMAL,none
2026-05-12 01:10:00,SM_0034,Zone C,residentiel,1.453,224.0,7.257,0.894,60.31,NORMAL,none
2026-05-12 01:10:00,SM_0035,Zone B,industriel,36.665,227.53,166.711,0.967,59.61,NORMAL,none
2026-05-12 01:10:00,SM_0036,Zone C,industriel,18.505,233.4,88.263,0.898,60.22,NORMAL,none
2026-05-12 01:10:00,SM_0037,Zone C,commercial,9.265,227.48,66.736,0.61,59.57,ALERTE,power_factor_low
2026-05-12 01:10:00,SM_0038,Zone B,industriel,25.55,234.54,124.279,0.877,59.83,NORMAL,none
2026-05-12 01:10:00,SM_0039,Zone C,residentiel,0.659,255.62,2.772,0.931,60.3,ALERTE,voltage_high
2026-05-12 01:10:00,SM_0040,Zone C,residentiel,2.216,236.43,10.287,0.911,60.33,NORMAL,none
2026-05-12 01:10:00,SM_0041,Zone A,residentiel,3.414,228.27,16.749,0.893,60.42,NORMAL,none
2026-05-12 01:10:00,SM_0042,Zone C,industriel,21.812,233.68,99.041,0.942,60.0,NORMAL,none
2026-05-12 01:10:00,SM_0043,Zone B,industriel,29.934,233.23,143.149,0.897,60.12,NORMAL,none
2026-05-12 01:10:00,SM_0044,Zone D,industriel,77.749,256.07,525.033,0.578,60.33,ALERTE,combined
2026-05-12 01:10:00,SM_0045,Zone A,residentiel,0.672,225.06,3.361,0.888,60.42,NORMAL,none
2026-05-12 01:10:00,SM_0046,Zone B,residentiel,3.352,239.12,14.413,0.973,59.6,NORMAL,none
2026-05-12 01:10:00,SM_0047,Zone C,commercial,7.422,225.57,34.321,0.959,59.83,NORMAL,none
2026-05-12 01:10:00,SM_0048,Zone B,industriel,22.734,235.98,101.121,0.953,59.87,NORMAL,none
2026-05-12 01:10:00,SM_0049,Zone A,industriel,23.859,253.82,97.799,0.961,59.85,ALERTE,voltage_high
2026-05-12 01:10:00,SM_0050,Zone B,industriel,19.412,239.23,91.662,0.885,60.2,NORMAL,none
2026-05-12 01:10:00,SM_0051,Zone D,residentiel,1.982,253.08,8.269,0.947,59.58,ALERTE,voltage_high
2026-05-12 01:10:00,SM_0052,Zone B,industriel,126.706,254.57,898.912,0.554,60.12,ALERTE,combined
2026-05-12 01:10:00,SM_0053,Zone C,residentiel,2.169,201.36,11.782,0.914,59.57,ALERTE,voltage_low
2026-05-12 01:10:00,SM_0054,Zone D,commercial,4.278,224.73,21.395,0.89,60.12,NORMAL,none
2026-05-12 01:10:00,SM_0055,Zone C,residentiel,4.772,236.84,21.976,0.917,60.39,NORMAL,none
2026-05-12 01:10:00,SM_0056,Zone B,commercial,3.921,225.14,17.939,0.971,59.76,NORMAL,none
2026-05-12 01:10:00,SM_0057,Zone A,industriel,19.068,229.05,90.952,0.915,60.41,NORMAL,none
2026-05-12 01:10:00,SM_0058,Zone A,residentiel,1.697,220.63,8.691,0.885,59.83,NORMAL,none
2026-05-12 01:10:00,SM_0059,Zone B,residentiel,2.118,231.01,9.823,0.933,60.42,NORMAL,none
2026-05-12 01:10:00,SM_0060,Zone B,residentiel,20.692,226.65,104.18,0.876,59.96,ALERTE,consumption_spike
2026-05-12 01:10:00,SM_0061,Zone C,commercial,9.744,231.86,97.115,0.433,60.05,ALERTE,power_factor_low
2026-05-12 01:10:00,SM_0062,Zone B,residentiel,1.981,220.83,9.459,0.948,59.62,NORMAL,none
2026-05-12 01:10:00,SM_0063,Zone C,residentiel,7.789,259.52,69.422,0.432,60.21,ALERTE,combined
2026-05-12 01:10:00,SM_0064,Zone B,commercial,5.027,232.45,25.364,0.853,59.9,NORMAL,none
2026-05-12 01:10:00,SM_0065,Zone A,industriel,10.984,232.31,55.517,0.852,59.52,NORMAL,none
2026-05-12 01:10:00,SM_0066,Zone A,residentiel,0.981,239.05,6.817,0.602,60.28,ALERTE,power_factor_low
2026-05-12 01:10:00,SM_0067,Zone A,commercial,8.642,232.29,42.612,0.873,60.18,NORMAL,none
2026-05-12 01:10:00,SM_0068,Zone C,commercial,4.882,238.81,23.306,0.877,60.13,NORMAL,none
2026-05-12 01:10:00,SM_0069,Zone B,commercial,6.05,236.0,28.992,0.884,60.16,NORMAL,none
2026-05-12 01:10:00,SM_0070,Zone D,residentiel,1.163,188.69,6.91,0.892,60.14,ALERTE,voltage_low
2026-05-12 01:10:00,SM_0071,Zone A,commercial,10.023,223.36,52.446,0.856,59.76,NORMAL,none
2026-05-12 01:10:00,SM_0072,Zone B,commercial,4.295,220.85,20.801,0.935,59.91,NORMAL,none
2026-05-12 01:10:00,SM_0073,Zone A,commercial,5.638,227.1,25.614,0.969,58.38,ALERTE,frequency_deviation
2026-05-12 01:10:00,SM_0074,Zone A,industriel,30.974,238.2,148.642,0.875,60.16,NORMAL,none
2026-05-12 01:10:00,SM_0075,Zone A,residentiel,3.949,230.96,18.086,0.945,60.02,NORMAL,none
2026-05-12 01:10:00,SM_0076,Zone D,commercial,11.717,230.39,59.742,0.851,59.89,NORMAL,none
2026-05-12 01:10:00,SM_0077,Zone D,residentiel,1.978,235.17,8.803,0.955,60.43,NORMAL,none
2026-05-12 01:10:00,SM_0078,Zone D,commercial,6.458,221.53,32.778,0.889,60.43,NORMAL,none
2026-05-12 01:10:00,SM_0079,Zone C,commercial,3.751,225.34,16.995,0.979,59.54,NORMAL,none
2026-05-12 01:10:00,SM_0080,Zone A,commercial,11.195,228.12,51.884,0.946,59.77,NORMAL,none
2026-05-12 01:10:00,SM_0081,Zone C,industriel,18.678,225.86,93.745,0.882,59.9,NORMAL,none
2026-05-12 01:10:00,SM_0082,Zone C,commercial,7.387,238.31,33.02,0.939,59.52,NORMAL,none
2026-05-12 01:10:00,SM_0083,Zone A,commercial,5.934,230.77,29.122,0.883,59.99,NORMAL,none
2026-05-12 01:10:00,SM_0084,Zone D,industriel,14.719,237.07,66.722,0.931,59.7,NORMAL,none
2026-05-12 01:10:00,SM_0085,Zone A,commercial,6.308,228.26,28.248,0.978,59.91,NORMAL,none
2026-05-12 01:10:00,SM_0086,Zone D,industriel,19.319,229.84,89.731,0.937,60.4,NORMAL,none
2026-05-12 01:10:00,SM_0087,Zone C,industriel,70.649,257.17,432.875,0.635,60.25,ALERTE,combined
2026-05-12 01:10:00,SM_0088,Zone D,industriel,22.578,226.02,105.252,0.949,61.09,ALERTE,frequency_deviation
2026-05-12 01:10:00,SM_0089,Zone A,commercial,5.181,230.04,23.818,0.946,60.47,NORMAL,none
2026-05-12 01:10:00,SM_0090,Zone A,industriel,13.847,223.34,68.921,0.9,59.5,NORMAL,none
2026-05-12 01:10:00,SM_0091,Zone B,residentiel,3.504,193.65,20.119,0.899,59.58,ALERTE,voltage_low
2026-05-12 01:10:00,SM_0092,Zone C,residentiel,2.614,228.5,12.327,0.928,60.07,NORMAL,none
2026-05-12 01:10:00,SM_0093,Zone A,industriel,20.111,263.61,78.053,0.977,60.4,ALERTE,voltage_high
2026-05-12 01:10:00,SM_0094,Zone B,residentiel,3.297,221.42,16.216,0.918,60.37,NORMAL,none
2026-05-12 01:10:00,SM_0095,Zone A,residentiel,2.648,233.35,12.782,0.888,60.25,NORMAL,none
2026-05-12 01:10:00,SM_0096,Zone B,residentiel,0.99,230.47,4.739,0.906,59.52,NORMAL,none
2026-05-12 01:10:00,SM_0097,Zone B,residentiel,0.63,229.5,2.919,0.941,59.53,NORMAL,none
2026-05-12 01:10:00,SM_0098,Zone D,industriel,20.087,220.04,104.42,0.874,61.07,ALERTE,frequency_deviation
2026-05-12 01:10:00,SM_0099,Zone B,industriel,35.555,239.29,171.338,0.867,59.89,NORMAL,none
2026-05-12 01:10:00,SM_0100,Zone B,industriel,11.078,224.19,57.574,0.858,59.88,NORMAL,none
2026-05-12 01:11:00,SM_0001,Zone D,industriel,154.572,254.29,813.169,0.748,59.6,ALERTE,combined
2026-05-12 01:11:00,SM_0002,Zone C,industriel,27.646,223.89,136.425,0.905,60.34,NORMAL,none
2026-05-12 01:11:00,SM_0003,Zone D,industriel,12.531,220.15,62.968,0.904,60.43,NORMAL,none
2026-05-12 01:11:00,SM_0004,Zone A,commercial,7.359,229.83,36.642,0.874,59.91,NORMAL,none
2026-05-12 01:11:00,SM_0005,Zone C,industriel,19.412,229.37,89.293,0.948,60.12,NORMAL,none
2026-05-12 01:11:00,SM_0006,Zone B,industriel,10.05,231.59,47.756,0.909,60.32,NORMAL,none
2026-05-12 01:11:00,SM_0007,Zone C,residentiel,1.899,257.43,7.67,0.962,60.49,ALERTE,voltage_high
2026-05-12 01:11:00,SM_0008,Zone B,residentiel,1.698,226.17,8.368,0.897,59.7,NORMAL,none
2026-05-12 01:11:00,SM_0009,Zone B,commercial,4.355,229.52,22.054,0.86,59.89,NORMAL,none
2026-05-12 01:11:00,SM_0010,Zone B,residentiel,2.451,228.43,11.631,0.922,59.66,NORMAL,none
2026-05-12 01:11:00,SM_0011,Zone A,commercial,8.099,239.8,35.772,0.944,60.26,NORMAL,none
2026-05-12 01:11:00,SM_0012,Zone D,commercial,9.06,235.93,40.729,0.943,59.97,NORMAL,none
2026-05-12 01:11:00,SM_0013,Zone A,commercial,9.585,230.73,43.187,0.962,59.64,NORMAL,none
2026-05-12 01:11:00,SM_0014,Zone A,commercial,6.838,224.79,32.835,0.926,60.08,NORMAL,none
2026-05-12 01:11:00,SM_0015,Zone D,residentiel,1.427,237.71,6.674,0.899,60.11,NORMAL,none
2026-05-12 01:11:00,SM_0016,Zone A,residentiel,3.264,258.63,14.248,0.886,59.94,ALERTE,voltage_high
2026-05-12 01:11:00,SM_0017,Zone C,industriel,36.748,233.48,170.755,0.922,59.56,NORMAL,none
2026-05-12 01:11:00,SM_0018,Zone D,industriel,236.109,236.52,1153.557,0.865,59.51,ALERTE,consumption_spike
2026-05-12 01:11:00,SM_0019,Zone A,industriel,50.377,237.09,217.912,0.975,60.03,ALERTE,consumption_spike
2026-05-12 01:11:00,SM_0020,Zone D,commercial,6.136,224.67,30.039,0.909,60.4,NORMAL,none
2026-05-12 01:11:00,SM_0021,Zone D,residentiel,2.733,231.17,13.715,0.862,60.42,NORMAL,none
2026-05-12 01:11:00,SM_0022,Zone C,industriel,20.075,228.44,96.248,0.913,60.05,NORMAL,none
2026-05-12 01:11:00,SM_0023,Zone D,commercial,62.404,230.48,317.619,0.852,60.33,ALERTE,consumption_spike
2026-05-12 01:11:00,SM_0024,Zone B,commercial,11.157,257.2,48.789,0.889,59.52,ALERTE,voltage_high
2026-05-12 01:11:00,SM_0025,Zone B,industriel,28.747,237.06,133.439,0.909,60.28,NORMAL,none
2026-05-12 01:11:00,SM_0026,Zone D,industriel,1.001,231.75,4.429,0.975,59.72,ALERTE,consumption_drop
2026-05-12 01:11:00,SM_0027,Zone D,residentiel,4.505,226.34,22.133,0.899,59.69,NORMAL,none
2026-05-12 01:11:00,SM_0028,Zone A,industriel,2.804,233.78,12.397,0.968,59.67,ALERTE,consumption_drop
2026-05-12 01:11:00,SM_0029,Zone C,residentiel,0.689,223.78,3.145,0.979,60.42,ALERTE,consumption_drop
2026-05-12 01:11:00,SM_0030,Zone A,residentiel,4.616,223.54,22.824,0.905,59.73,NORMAL,none
2026-05-12 01:11:00,SM_0031,Zone A,residentiel,3.15,233.49,13.843,0.975,59.91,NORMAL,none
2026-05-12 01:11:00,SM_0032,Zone A,residentiel,4.07,235.41,20.335,0.85,60.19,NORMAL,none
2026-05-12 01:11:00,SM_0033,Zone D,residentiel,18.25,223.25,92.928,0.88,59.91,ALERTE,consumption_spike
2026-05-12 01:11:00,SM_0034,Zone B,industriel,24.507,224.17,113.264,0.965,60.1,NORMAL,none
